PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Male,AgeImputed,Embarked_C,Embarked_Q,Embarked_S,Embarked_missing,EmbarkedImputed,CabinLetter_A,CabinLetter_B,CabinLetter_C,CabinLetter_D,CabinLetter_E,CabinLetter_F,CabinLetter_G,CabinLetter_T,CabinLetter_missing,CabinLetterImputed,CabinNumber,CabinNumberImputed
732,0,3,11.0,0,0,18.7875,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
733,0,2,28.0,0,0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
734,0,2,23.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
735,0,2,23.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
736,0,3,28.5,0,0,16.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
737,0,3,48.0,1,3,34.375,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
738,1,1,35.0,0,0,512.3292,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,101,False
739,0,3,28.0,0,0,7.8958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
740,0,3,28.0,0,0,7.8958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
741,1,1,28.0,0,0,30.0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,45,False
742,0,1,36.0,1,0,78.85,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,46,False
743,1,1,21.0,2,2,262.375,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,57,False
744,0,3,24.0,1,0,16.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
745,1,3,31.0,0,0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
746,0,1,70.0,1,1,71.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,22,False
747,0,3,16.0,1,1,20.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
748,1,2,30.0,0,0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
749,0,1,19.0,1,0,53.1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,30,False
750,0,3,31.0,0,0,7.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
751,1,2,4.0,1,1,23.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
752,1,3,6.0,0,1,12.475,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,121,False
753,0,3,33.0,0,0,9.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
754,0,3,23.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
755,1,2,48.0,1,2,65.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
756,1,2,0.67,1,1,14.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
757,0,3,28.0,0,0,7.7958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
758,0,2,18.0,0,0,11.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
759,0,3,34.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
760,1,1,33.0,0,0,86.5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,77,False
761,0,3,28.0,0,0,14.5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
762,0,3,41.0,0,0,7.125,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
763,1,3,20.0,0,0,7.2292,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
764,1,1,36.0,1,2,120.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,96,False
765,0,3,16.0,0,0,7.775,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
766,1,1,51.0,1,0,77.9583,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11,False
767,0,1,28.0,0,0,39.6,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
768,0,3,30.5,0,0,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
769,0,3,28.0,1,0,24.15,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
770,0,3,32.0,0,0,8.3625,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
771,0,3,24.0,0,0,9.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
772,0,3,48.0,0,0,7.8542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
773,0,2,57.0,0,0,10.5,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,77,False
774,0,3,28.0,0,0,7.225,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
775,1,2,54.0,1,3,23.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
776,0,3,18.0,0,0,7.75,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
777,0,3,28.0,0,0,7.75,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,38,False
778,1,3,5.0,0,0,12.475,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
779,0,3,28.0,0,0,7.7375,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
780,1,1,43.0,0,1,211.3375,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3,False
781,1,3,13.0,0,0,7.2292,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
782,1,1,17.0,1,0,57.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,20,False
783,0,1,29.0,0,0,30.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6,False
784,0,3,28.0,1,2,23.45,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
785,0,3,25.0,0,0,7.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
786,0,3,25.0,0,0,7.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
787,1,3,18.0,0,0,7.4958,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
788,0,3,8.0,4,1,29.125,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
789,1,3,1.0,1,2,20.575,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
790,0,1,46.0,0,0,79.2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,82,False
791,0,3,28.0,0,0,7.75,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
792,0,2,16.0,0,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
793,0,3,28.0,8,2,69.55,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
794,0,1,28.0,0,0,30.6958,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
795,0,3,25.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
796,0,2,39.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
797,1,1,49.0,0,0,25.9292,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,17,False
798,1,3,31.0,0,0,8.6833,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
799,0,3,30.0,0,0,7.2292,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
800,0,3,30.0,1,1,24.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
801,0,2,34.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
802,1,2,31.0,1,1,26.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
803,1,1,11.0,1,2,120.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,96,False
804,1,3,0.42,0,1,8.5167,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
805,1,3,27.0,0,0,6.975,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
806,0,3,31.0,0,0,7.775,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
807,0,1,39.0,0,0,0.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,36,False
808,0,3,18.0,0,0,7.775,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
809,0,2,39.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
810,1,1,33.0,1,0,53.1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8,False
811,0,3,26.0,0,0,7.8875,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
812,0,3,39.0,0,0,24.15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
813,0,2,35.0,0,0,10.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
814,0,3,6.0,4,2,31.275,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
815,0,3,30.5,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
816,0,1,28.0,0,0,0.0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,102,False
817,0,3,23.0,0,0,7.925,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
818,0,2,31.0,1,1,37.0042,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
819,0,3,43.0,0,0,6.45,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
820,0,3,10.0,3,2,27.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
821,1,1,52.0,1,1,93.5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,69,False
822,1,3,27.0,0,0,8.6625,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
823,0,1,38.0,0,0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
824,1,3,27.0,0,1,12.475,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,121,False
825,0,3,2.0,4,1,39.6875,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
826,0,3,28.0,0,0,6.95,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
827,0,3,28.0,0,0,56.4958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
828,1,2,1.0,0,2,37.0042,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
829,1,3,28.0,0,0,7.75,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
830,1,1,62.0,0,0,80.0,0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,28,False
831,1,3,15.0,1,0,14.4542,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
832,1,2,0.83,1,1,18.75,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
833,0,3,28.0,0,0,7.2292,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
834,0,3,23.0,0,0,7.8542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
835,0,3,18.0,0,0,8.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
836,1,1,39.0,1,1,83.1583,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49,False
837,0,3,21.0,0,0,8.6625,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
838,0,3,28.0,0,0,8.05,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
839,1,3,32.0,0,0,56.4958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
840,1,1,28.0,0,0,29.7,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,47,False
841,0,3,20.0,0,0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
842,0,2,16.0,0,0,10.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
843,1,1,30.0,0,0,31.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
844,0,3,34.5,0,0,6.4375,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
845,0,3,17.0,0,0,8.6625,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
846,0,3,42.0,0,0,7.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
847,0,3,28.0,8,2,69.55,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
848,0,3,35.0,0,0,7.8958,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
849,0,2,28.0,0,1,33.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
850,1,1,28.0,1,0,89.1042,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,92,False
851,0,3,4.0,4,2,31.275,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
852,0,3,74.0,0,0,7.775,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
853,0,3,9.0,1,1,15.2458,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
854,1,1,16.0,0,1,39.4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28,False
855,0,2,44.0,1,0,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
856,1,3,18.0,0,1,9.35,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
857,1,1,45.0,1,1,164.8667,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
858,1,1,51.0,0,0,26.55,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,17,False
859,1,3,24.0,0,3,19.2583,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
860,0,3,28.0,0,0,7.2292,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
861,0,3,41.0,2,0,14.1083,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
862,0,2,21.0,1,0,11.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
863,1,1,48.0,0,0,25.9292,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,17,False
864,0,3,28.0,8,2,69.55,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
865,0,2,24.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
866,1,2,42.0,0,0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
867,1,2,27.0,1,0,13.8583,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
868,0,1,31.0,0,0,50.4958,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,24,False
869,0,3,28.0,0,0,9.5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
870,1,3,4.0,1,1,11.1333,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
871,0,3,26.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
872,1,1,47.0,1,1,52.5542,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,35,False
873,0,1,33.0,0,0,5.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51,False
874,0,3,47.0,0,0,9.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
875,1,2,28.0,1,0,24.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
876,1,3,15.0,0,0,7.225,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
877,0,3,20.0,0,0,9.8458,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
878,0,3,19.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
879,0,3,28.0,0,0,7.8958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
880,1,1,56.0,0,1,83.1583,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,50,False
881,1,2,25.0,0,1,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
882,0,3,33.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
883,0,3,22.0,0,0,10.5167,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
884,0,2,28.0,0,0,10.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
885,0,3,25.0,0,0,7.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
886,0,3,39.0,0,5,29.125,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
887,0,2,27.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
888,1,1,19.0,0,0,30.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,42,False
889,0,3,28.0,1,2,23.45,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
890,1,1,26.0,0,0,30.0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,148,False
891,0,3,32.0,0,0,7.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
